date,product_id,dc_id,inventory,demand,lead_time,cost,supplier_performance
2024-02-19,PROD_8,DC_0,192,61,2,25.90023324283841,75.0
2024-02-19,PROD_8,DC_1,771,95,6,33.49573785589163,77.0
2024-02-19,PROD_8,DC_2,909,172,6,30.218045276600368,84.0
2024-02-19,PROD_9,DC_0,823,84,7,46.132145056863976,99.0
2024-02-19,PROD_9,DC_1,561,128,7,42.99333582243258,93.0
2024-02-19,PROD_9,DC_2,130,193,6,56.66926051874819,86.0
2024-02-20,PROD_0,DC_0,398,189,9,51.05365856469202,92.0
2024-02-20,PROD_0,DC_1,176,105,4,62.003165909399556,79.0
2024-02-20,PROD_0,DC_2,511,51,3,92.73754900327157,89.0
2024-02-20,PROD_1,DC_0,106,71,6,69.78888761636009,83.0
2024-02-20,PROD_1,DC_1,789,194,9,27.37162395942562,78.0
2024-02-20,PROD_1,DC_2,401,97,7,72.51047219491974,96.0
2024-02-20,PROD_2,DC_0,316,168,5,60.58336435394896,76.0
2024-02-20,PROD_2,DC_1,633,143,7,15.247158845699875,76.0
2024-02-20,PROD_2,DC_2,563,61,4,78.33128499767675,95.0
2024-02-20,PROD_3,DC_0,742,64,1,86.71904703737461,86.0
2024-02-20,PROD_3,DC_1,977,101,3,67.40855617405214,73.0
2024-02-20,PROD_3,DC_2,249,173,9,37.70896697923658,88.0
2024-02-20,PROD_4,DC_0,279,70,8,34.26290592321185,77.0
2024-02-20,PROD_4,DC_1,198,69,2,69.98124430144911,95.0
2024-02-20,PROD_4,DC_2,560,120,7,44.18845575840227,87.0
2024-02-20,PROD_5,DC_0,763,177,1,18.421866672357922,90.0
2024-02-20,PROD_5,DC_1,268,136,1,85.18986147861371,98.0
2024-02-20,PROD_5,DC_2,469,55,3,80.0009504285302,97.0
2024-02-20,PROD_6,DC_0,905,163,6,91.10293602627426,98.0
2024-02-20,PROD_6,DC_1,241,113,7,20.312973996375142,87.0
2024-02-20,PROD_6,DC_2,559,123,9,99.17813530317135,75.0
2024-02-20,PROD_7,DC_0,432,84,9,45.66824282582548,83.0
2024-02-20,PROD_7,DC_1,807,140,5,28.556104315773702,84.0
2024-02-20,PROD_7,DC_2,566,197,1,76.24425299658365,80.0
2024-02-20,PROD_8,DC_0,485,171,8,38.79221050055534,97.0
2024-02-20,PROD_8,DC_1,486,119,1,26.670625019369176,97.0
2024-02-20,PROD_8,DC_2,657,170,8,51.74473949359185,73.0
2024-02-20,PROD_9,DC_0,527,63,5,66.803433969604,70.0
2024-02-20,PROD_9,DC_1,678,52,1,67.41906735009837,82.0
2024-02-20,PROD_9,DC_2,343,163,2,62.45328092191446,96.0
2024-02-21,PROD_0,DC_0,672,178,9,42.58544949664525,81.0
2024-02-21,PROD_0,DC_1,154,133,6,29.27380058277161,93.0
2024-02-21,PROD_0,DC_2,112,59,7,42.18944780760362,89.0
2024-02-21,PROD_1,DC_0,648,68,5,40.38611892256891,96.0
2024-02-21,PROD_1,DC_1,564,58,3,41.791066342993005,95.0
2024-02-21,PROD_1,DC_2,805,182,6,53.01671655109766,79.0
2024-02-21,PROD_2,DC_0,403,195,2,76.4382097459799,89.0
2024-02-21,PROD_2,DC_1,610,59,9,99.25488065032754,72.0
2024-02-21,PROD_2,DC_2,376,156,7,48.333227870452454,76.0
2024-02-21,PROD_3,DC_0,852,199,4,59.67075513179194,97.0
2024-02-21,PROD_3,DC_1,762,188,4,47.205828132867474,99.0
2024-02-21,PROD_3,DC_2,612,176,5,53.310318442455454,80.0
2024-02-21,PROD_4,DC_0,234,110,2,73.90869012862079,79.0
2024-02-21,PROD_4,DC_1,544,80,2,21.859640802992793,77.0
2024-02-21,PROD_4,DC_2,738,76,7,11.550068608636664,89.0
2024-02-21,PROD_5,DC_0,701,170,7,47.55474082152115,87.0
2024-02-21,PROD_5,DC_1,682,196,9,16.61619066054722,79.0
2024-02-21,PROD_5,DC_2,781,77,2,67.97048393914811,92.0
2024-02-21,PROD_6,DC_0,170,93,8,96.86538574418601,94.0
2024-02-21,PROD_6,DC_1,730,79,4,62.87199366283241,98.0
2024-02-21,PROD_6,DC_2,797,54,8,56.78302504455303,80.0
2024-02-21,PROD_7,DC_0,369,172,4,24.322269314272464,96.0
2024-02-21,PROD_7,DC_1,137,131,6,66.32462478365768,94.0
2024-02-21,PROD_7,DC_2,514,141,7,25.377380744098268,98.0
2024-02-21,PROD_8,DC_0,878,81,7,14.555060501131749,98.0
2024-02-21,PROD_8,DC_1,173,74,5,85.28868392853838,89.0
2024-02-21,PROD_8,DC_2,119,157,8,12.642172450573213,96.0
2024-02-21,PROD_9,DC_0,272,109,8,16.199351860570594,74.0
2024-02-21,PROD_9,DC_1,689,135,8,85.94986948162143,90.0
2024-02-21,PROD_9,DC_2,754,115,7,21.29602957012432,98.0
2024-02-22,PROD_0,DC_0,101,57,5,33.99439658636919,75.0
2024-02-22,PROD_0,DC_1,780,169,6,73.93113615916081,84.0
2024-02-22,PROD_0,DC_2,161,97,9,90.8353395905717,75.0
2024-02-22,PROD_1,DC_0,343,136,1,54.98829030701382,78.0
2024-02-22,PROD_1,DC_1,117,111,4,96.9652708049317,74.0
2024-02-22,PROD_1,DC_2,900,166,8,39.915961894436435,83.0
2024-02-22,PROD_2,DC_0,464,68,6,88.43711907650618,94.0
2024-02-22,PROD_2,DC_1,662,178,4,34.04540127213371,92.0
2024-02-22,PROD_2,DC_2,975,160,1,91.57198936358694,77.0
2024-02-22,PROD_3,DC_0,856,191,6,92.0370802274194,80.0
2024-02-22,PROD_3,DC_1,597,189,8,66.66835418824994,72.0
2024-02-22,PROD_3,DC_2,759,86,9,29.89094085968388,90.0
2024-02-22,PROD_4,DC_0,735,138,2,46.00792362918591,76.0
2024-02-22,PROD_4,DC_1,290,173,3,64.24751917457716,76.0
2024-02-22,PROD_4,DC_2,341,184,3,12.366050412503304,98.0
2024-02-22,PROD_5,DC_0,593,181,1,75.55546672222215,97.0
2024-02-22,PROD_5,DC_1,502,158,1,33.08062002629359,92.0
2024-02-22,PROD_5,DC_2,621,196,8,97.6924683927189,95.0
2024-02-22,PROD_6,DC_0,313,138,4,21.06379538553624,95.0
2024-02-22,PROD_6,DC_1,745,198,3,28.24471473259959,79.0
2024-02-22,PROD_6,DC_2,544,88,4,64.53576934324283,74.0
2024-02-22,PROD_7,DC_0,941,120,4,43.77130009414824,99.0
2024-02-22,PROD_7,DC_1,326,55,7,52.51306225583773,89.0
2024-02-22,PROD_7,DC_2,777,166,7,24.05733833721128,90.0
2024-02-22,PROD_8,DC_0,108,175,3,32.653197351952365,74.0
2024-02-22,PROD_8,DC_1,789,188,5,23.0999097819479,70.0
2024-02-22,PROD_8,DC_2,327,101,5,16.704957982821995,96.0
2024-02-22,PROD_9,DC_0,814,177,6,72.05566300554264,78.0
2024-02-22,PROD_9,DC_1,960,105,1,28.980102616921013,99.0
2024-02-22,PROD_9,DC_2,989,142,3,35.15169891689259,96.0
2024-02-23,PROD_0,DC_0,914,122,1,42.45047560735352,98.0
2024-02-23,PROD_0,DC_1,988,143,6,12.96586000976901,90.0
2024-02-23,PROD_0,DC_2,959,178,4,23.68324640109273,92.0
2024-02-23,PROD_1,DC_0,270,69,1,27.488638084317813,97.0
2024-02-23,PROD_1,DC_1,319,68,2,65.68783708155452,74.0
2024-02-23,PROD_1,DC_2,307,65,9,15.124717032669803,86.0
2024-02-23,PROD_2,DC_0,893,113,6,83.85015991487958,93.0
2024-02-23,PROD_2,DC_1,382,152,1,85.81589986635744,86.0
2024-02-23,PROD_2,DC_2,272,177,6,78.53707513345002,88.0
2024-02-23,PROD_3,DC_0,312,158,5,88.96712479966564,95.0
2024-02-23,PROD_3,DC_1,627,84,5,60.88427473442261,94.0
2024-02-23,PROD_3,DC_2,193,99,1,89.65231684278179,74.0
2024-02-23,PROD_4,DC_0,934,142,2,88.06371406452871,79.0
2024-02-23,PROD_4,DC_1,379,90,5,73.01879740137338,88.0
2024-02-23,PROD_4,DC_2,355,155,2,62.66950167117214,78.0
2024-02-23,PROD_5,DC_0,747,164,8,97.4385928030131,96.0
2024-02-23,PROD_5,DC_1,184,115,2,32.370096642148425,83.0
2024-02-23,PROD_5,DC_2,896,69,8,52.837130543254844,94.0
2024-02-23,PROD_6,DC_0,990,190,1,52.41964351063024,93.0
2024-02-23,PROD_6,DC_1,161,119,4,87.77930211227898,96.0
2024-02-23,PROD_6,DC_2,396,103,6,88.37747785688532,98.0
2024-02-23,PROD_7,DC_0,231,143,2,34.66787630231816,81.0
2024-02-23,PROD_7,DC_1,124,131,3,58.02415157138929,75.0
2024-02-23,PROD_7,DC_2,924,90,4,19.254632044583353,99.0
2024-02-23,PROD_8,DC_0,418,171,8,21.364055277848884,79.0
2024-02-23,PROD_8,DC_1,409,66,5,18.205971367969816,95.0
2024-02-23,PROD_8,DC_2,509,134,1,86.37896045930657,85.0
2024-02-23,PROD_9,DC_0,669,90,5,23.684510543051225,91.0
2024-02-23,PROD_9,DC_1,601,171,4,56.84067930150355,72.0
2024-02-23,PROD_9,DC_2,155,180,6,25.23691654487562,76.0
2024-02-24,PROD_0,DC_0,161,130,3,63.43359815909005,85.0
2024-02-24,PROD_0,DC_1,405,174,3,60.4204546403655,87.0
2024-02-24,PROD_0,DC_2,455,77,6,36.813881634479856,80.0
2024-02-24,PROD_1,DC_0,769,195,3,73.82861152620495,74.0
2024-02-24,PROD_1,DC_1,772,133,2,78.90351792156731,71.0
2024-02-24,PROD_1,DC_2,806,64,9,10.055871988406842,81.0
2024-02-24,PROD_2,DC_0,189,94,8,60.1055559726722,99.0
2024-02-24,PROD_2,DC_1,131,81,5,55.466251634273696,74.0
2024-02-24,PROD_2,DC_2,887,91,6,92.14751869143433,98.0
2024-02-24,PROD_3,DC_0,456,77,1,91.6599382487134,84.0
2024-02-24,PROD_3,DC_1,496,173,5,21.18646170254186,77.0
2024-02-24,PROD_3,DC_2,958,172,6,21.430477480108863,97.0
2024-02-24,PROD_4,DC_0,344,59,7,78.87284883520925,80.0
2024-02-24,PROD_4,DC_1,343,167,2,91.39788131943146,86.0
2024-02-24,PROD_4,DC_2,790,145,8,32.27266390136295,91.0
2024-02-24,PROD_5,DC_0,620,152,6,93.56471391524767,80.0
2024-02-24,PROD_5,DC_1,213,195,9,40.86222011515683,96.0
2024-02-24,PROD_5,DC_2,911,77,4,44.94508318114706,73.0
2024-02-24,PROD_6,DC_0,976,101,2,71.74504631279433,71.0
2024-02-24,PROD_6,DC_1,151,188,3,10.211540848652547,91.0
2024-02-24,PROD_6,DC_2,439,169,4,29.224388270944807,82.0
2024-02-24,PROD_7,DC_0,697,129,2,62.06583606059571,85.0
2024-02-24,PROD_7,DC_1,561,57,6,22.788532013409558,84.0
2024-02-24,PROD_7,DC_2,196,61,6,31.945949876178766,93.0
2024-02-24,PROD_8,DC_0,732,150,1,28.600245243100087,77.0
2024-02-24,PROD_8,DC_1,120,137,4,25.09454374204504,72.0
2024-02-24,PROD_8,DC_2,917,54,1,44.77862720908907,71.0
2024-02-24,PROD_9,DC_0,282,110,8,52.48566818610507,87.0
2024-02-24,PROD_9,DC_1,702,186,7,21.338102843951624,88.0
2024-02-24,PROD_9,DC_2,804,170,1,33.633325465894345,98.0
2024-02-25,PROD_0,DC_0,514,58,4,19.62380270117606,85.0
2024-02-25,PROD_0,DC_1,503,106,6,21.85252258397539,86.0
2024-02-25,PROD_0,DC_2,683,73,1,23.914672120950783,94.0
2024-02-25,PROD_1,DC_0,167,62,9,34.08149445791865,71.0
2024-02-25,PROD_1,DC_1,254,63,1,73.47258815694359,75.0
2024-02-25,PROD_1,DC_2,178,191,2,67.46028599269593,83.0
2024-02-25,PROD_2,DC_0,805,78,2,20.16811468050406,82.0
2024-02-25,PROD_2,DC_1,604,192,9,24.257121973842782,96.0
2024-02-25,PROD_2,DC_2,499,87,7,21.40463814718771,92.0
2024-02-25,PROD_3,DC_0,785,109,8,58.43176242894602,98.0
2024-02-25,PROD_3,DC_1,998,171,3,16.33864290762662,77.0
2024-02-25,PROD_3,DC_2,580,91,8,53.033934501144714,85.0
2024-02-25,PROD_4,DC_0,801,124,5,55.24708511089044,93.0
2024-02-25,PROD_4,DC_1,132,107,4,62.482722132130725,86.0
2024-02-25,PROD_4,DC_2,933,189,5,30.176453147642654,87.0
2024-02-25,PROD_5,DC_0,320,74,9,89.3875367233636,75.0
2024-02-25,PROD_5,DC_1,927,154,6,12.721922856045932,70.0
2024-02-25,PROD_5,DC_2,644,173,2,70.71982527181521,96.0
2024-02-25,PROD_6,DC_0,761,101,3,38.4572235218332,80.0
2024-02-25,PROD_6,DC_1,537,60,1,18.17097295830434,97.0
2024-02-25,PROD_6,DC_2,288,123,2,19.805385359563687,84.0
2024-02-25,PROD_7,DC_0,212,95,9,83.11711256294868,76.0
2024-02-25,PROD_7,DC_1,696,92,9,34.07926315349319,88.0
2024-02-25,PROD_7,DC_2,362,189,5,49.22144111104803,72.0
2024-02-25,PROD_8,DC_0,874,67,4,60.02567438152479,79.0
2024-02-25,PROD_8,DC_1,724,91,7,95.1982539361895,78.0
2024-02-25,PROD_8,DC_2,690,133,8,48.05642040961229,87.0
2024-02-25,PROD_9,DC_0,788,109,4,42.06286108154012,71.0
2024-02-25,PROD_9,DC_1,325,145,4,55.72629373472898,72.0
2024-02-25,PROD_9,DC_2,674,81,7,92.32783608635911,91.0
2024-02-26,PROD_0,DC_0,111,118,3,39.00741810886851,70.0
2024-02-26,PROD_0,DC_1,492,193,5,18.453638913264147,98.0
2024-02-26,PROD_0,DC_2,548,135,1,36.11133123336451,85.0
2024-02-26,PROD_1,DC_0,763,97,2,88.57199262161583,80.0
2024-02-26,PROD_1,DC_1,247,107,6,86.33937103126719,91.0
2024-02-26,PROD_1,DC_2,154,105,9,28.21479961210245,70.0
2024-02-26,PROD_2,DC_0,668,141,3,88.13461776288003,95.0
2024-02-26,PROD_2,DC_1,682,120,6,44.66400225680063,88.0
2024-02-26,PROD_2,DC_2,641,130,8,51.428823747871846,79.0
2024-02-26,PROD_3,DC_0,963,50,5,43.33532558586208,71.0
2024-02-26,PROD_3,DC_1,851,186,8,76.31600386393312,78.0
2024-02-26,PROD_3,DC_2,175,91,1,83.35693683153097,99.0
2024-02-26,PROD_4,DC_0,544,110,2,82.3944269795841,86.0
2024-02-26,PROD_4,DC_1,318,199,1,33.40419672682815,93.0
2024-02-26,PROD_4,DC_2,866,121,1,77.06184572983491,85.0
2024-02-26,PROD_5,DC_0,484,183,2,65.27400214126519,77.0
2024-02-26,PROD_5,DC_1,838,57,5,35.17976745249963,74.0
2024-02-26,PROD_5,DC_2,107,132,1,98.96364137068099,74.0
2024-02-26,PROD_6,DC_0,591,58,8,47.21791529968446,78.0
2024-02-26,PROD_6,DC_1,988,182,9,87.88594047504334,98.0
2024-02-26,PROD_6,DC_2,611,64,5,65.96139459714931,83.0
2024-02-26,PROD_7,DC_0,133,151,8,58.83231091704755,70.0
2024-02-26,PROD_7,DC_1,712,121,1,69.64925515729979,99.0
2024-02-26,PROD_7,DC_2,382,119,8,46.78794479173539,76.0
2024-02-26,PROD_8,DC_0,529,50,1,36.35828266575743,77.0
2024-02-26,PROD_8,DC_1,496,63,5,71.85111596667625,93.0
2024-02-26,PROD_8,DC_2,318,76,3,77.35996738434386,80.0
2024-02-26,PROD_9,DC_0,758,54,5,40.96844047603385,96.0
2024-02-26,PROD_9,DC_1,401,165,8,11.056729600832773,77.0
2024-02-26,PROD_9,DC_2,297,87,6,70.30420949507518,77.0
2024-02-27,PROD_0,DC_0,516,96,1,40.95862164137168,98.0
2024-02-27,PROD_0,DC_1,197,111,4,57.138890005595506,71.0
2024-02-27,PROD_0,DC_2,809,82,7,81.23117252022313,74.0
2024-02-27,PROD_1,DC_0,606,72,7,37.46006357925201,74.0
2024-02-27,PROD_1,DC_1,176,74,6,78.12266892147048,83.0
2024-02-27,PROD_1,DC_2,261,175,3,57.36136118272916,85.0
2024-02-27,PROD_2,DC_0,323,190,7,96.40310727179713,86.0
2024-02-27,PROD_2,DC_1,291,171,4,20.31759886162829,79.0
2024-02-27,PROD_2,DC_2,283,113,5,88.89331769085172,92.0
2024-02-27,PROD_3,DC_0,527,95,3,19.471096437995485,73.0
2024-02-27,PROD_3,DC_1,145,68,6,70.1803166829865,79.0
2024-02-27,PROD_3,DC_2,521,93,6,64.4224409796957,71.0
2024-02-27,PROD_4,DC_0,451,109,6,69.0641005123714,98.0
2024-02-27,PROD_4,DC_1,308,196,8,80.62741547529647,79.0
2024-02-27,PROD_4,DC_2,412,174,5,66.65977207894386,92.0
2024-02-27,PROD_5,DC_0,610,180,2,17.454205995616707,75.0
2024-02-27,PROD_5,DC_1,494,84,8,99.46607473948583,83.0
2024-02-27,PROD_5,DC_2,285,64,4,23.005378553880668,89.0
2024-02-27,PROD_6,DC_0,304,194,5,53.02123362558093,86.0
2024-02-27,PROD_6,DC_1,646,88,4,54.609759220082466,86.0
2024-02-27,PROD_6,DC_2,501,63,6,50.46321196836165,99.0
2024-02-27,PROD_7,DC_0,784,80,3,67.7477663754475,95.0
2024-02-27,PROD_7,DC_1,694,119,4,84.55811628376438,92.0
2024-02-27,PROD_7,DC_2,118,143,1,13.663031246712373,74.0
2024-02-27,PROD_8,DC_0,855,128,3,33.15778218413472,79.0
2024-02-27,PROD_8,DC_1,778,61,9,33.769379154952624,90.0
2024-02-27,PROD_8,DC_2,750,181,4,95.81298269400365,77.0
2024-02-27,PROD_9,DC_0,159,171,2,15.544408400513106,94.0
2024-02-27,PROD_9,DC_1,775,104,7,16.442828585527586,90.0
2024-02-27,PROD_9,DC_2,670,68,1,31.29657921928655,99.0
2024-02-28,PROD_0,DC_0,264,183,5,50.42016172469786,87.0
2024-02-28,PROD_0,DC_1,580,180,4,94.31949429101182,94.0
2024-02-28,PROD_0,DC_2,581,58,7,81.1452633854665,97.0
2024-02-28,PROD_1,DC_0,667,69,3,25.49019356830919,83.0
2024-02-28,PROD_1,DC_1,916,89,8,78.27078037637108,80.0
2024-02-28,PROD_1,DC_2,886,161,2,75.44609419404472,90.0
2024-02-28,PROD_2,DC_0,962,100,2,10.729934932494242,97.0
2024-02-28,PROD_2,DC_1,565,150,8,50.1525346438201,71.0
2024-02-28,PROD_2,DC_2,268,171,3,97.58106108587872,82.0
2024-02-28,PROD_3,DC_0,640,152,2,49.77707012211446,86.0
2024-02-28,PROD_3,DC_1,743,164,8,11.811710193721215,81.0
2024-02-28,PROD_3,DC_2,524,51,9,24.272913724495012,96.0
2024-02-28,PROD_4,DC_0,667,110,6,70.01060294972058,89.0
2024-02-28,PROD_4,DC_1,178,81,8,43.18253947269749,75.0
2024-02-28,PROD_4,DC_2,426,128,2,61.417159698129865,87.0
2024-02-28,PROD_5,DC_0,989,71,3,87.46847949359308,98.0
2024-02-28,PROD_5,DC_1,336,182,3,59.6865677282317,82.0
2024-02-28,PROD_5,DC_2,164,146,4,17.74626650880397,92.0
2024-02-28,PROD_6,DC_0,202,102,3,84.95380050871667,91.0
2024-02-28,PROD_6,DC_1,256,81,2,19.14224831596477,85.0
2024-02-28,PROD_6,DC_2,412,163,1,69.090388215953,89.0
2024-02-28,PROD_7,DC_0,431,196,9,49.53048049335859,73.0
2024-02-28,PROD_7,DC_1,569,51,8,31.049270713561413,97.0
2024-02-28,PROD_7,DC_2,820,69,7,69.16482751998365,74.0
2024-02-28,PROD_8,DC_0,386,192,1,21.222400778008037,72.0
2024-02-28,PROD_8,DC_1,208,159,4,33.65641155379707,79.0
2024-02-28,PROD_8,DC_2,447,77,8,22.184886266705448,72.0
2024-02-28,PROD_9,DC_0,167,76,5,20.675772915473033,86.0
2024-02-28,PROD_9,DC_1,625,121,7,66.33667402514423,98.0
2024-02-28,PROD_9,DC_2,772,185,7,75.46927777355911,90.0
2024-02-29,PROD_0,DC_0,590,173,8,84.77191820202076,96.0
2024-02-29,PROD_0,DC_1,732,111,6,36.81518747923458,97.0
2024-02-29,PROD_0,DC_2,645,121,2,95.02112945893376,86.0
2024-02-29,PROD_1,DC_0,409,128,1,60.92812340235027,81.0
2024-02-29,PROD_1,DC_1,745,162,5,95.04918195561334,96.0
2024-02-29,PROD_1,DC_2,819,84,8,50.05611935728617,70.0
2024-02-29,PROD_2,DC_0,476,54,4,98.91676905348676,90.0
2024-02-29,PROD_2,DC_1,831,90,1,29.60801889191558,87.0
2024-02-29,PROD_2,DC_2,251,135,4,32.89215765757467,78.0
2024-02-29,PROD_3,DC_0,244,97,2,12.080362604676942,91.0
2024-02-29,PROD_3,DC_1,972,116,3,76.31728707476893,92.0
2024-02-29,PROD_3,DC_2,485,173,2,79.40303619042638,74.0
2024-02-29,PROD_4,DC_0,616,109,7,60.72487991812632,90.0
2024-02-29,PROD_4,DC_1,655,193,8,11.887451433296297,94.0
2024-02-29,PROD_4,DC_2,805,104,4,44.9111422270096,91.0
2024-02-29,PROD_5,DC_0,777,70,3,29.80558887925632,85.0
2024-02-29,PROD_5,DC_1,160,150,9,58.86681863327352,80.0
2024-02-29,PROD_5,DC_2,935,146,7,38.255056283599835,75.0
2024-02-29,PROD_6,DC_0,996,131,8,37.979591207134376,89.0
2024-02-29,PROD_6,DC_1,288,159,7,49.540857415196356,90.0
2024-02-29,PROD_6,DC_2,143,184,7,67.12411807521215,95.0
2024-02-29,PROD_7,DC_0,968,158,3,44.58209005808618,70.0
2024-02-29,PROD_7,DC_1,173,76,4,42.72371260468259,77.0
2024-02-29,PROD_7,DC_2,872,92,5,49.509832172220705,85.0
2024-02-29,PROD_8,DC_0,295,131,1,82.11284362160347,71.0
2024-02-29,PROD_8,DC_1,861,159,9,26.694819935740675,76.0
2024-02-29,PROD_8,DC_2,475,153,4,78.9498807101578,86.0
2024-02-29,PROD_9,DC_0,718,55,1,85.20787922605987,77.0
2024-02-29,PROD_9,DC_1,956,122,2,68.76947236773415,90.0
2024-02-29,PROD_9,DC_2,534,75,9,99.11563522337156,70.0
2024-03-01,PROD_0,DC_0,811,110,6,32.4324126475606,92.0
2024-03-01,PROD_0,DC_1,797,194,8,38.897409300564064,76.0
2024-03-01,PROD_0,DC_2,158,122,3,74.25073126252101,91.0
2024-03-01,PROD_1,DC_0,462,77,6,27.18168839111107,99.0
2024-03-01,PROD_1,DC_1,962,116,8,21.66605545280039,73.0
2024-03-01,PROD_1,DC_2,646,136,2,83.16242939900194,91.0
2024-03-01,PROD_2,DC_0,196,189,1,82.70544981420811,72.0
2024-03-01,PROD_2,DC_1,691,79,4,77.48329825086878,92.0
2024-03-01,PROD_2,DC_2,930,132,7,86.40541094118353,81.0
2024-03-01,PROD_3,DC_0,523,92,8,28.908176911019854,78.0
2024-03-01,PROD_3,DC_1,955,171,3,93.18456614302963,76.0
2024-03-01,PROD_3,DC_2,749,62,1,60.90760320418077,90.0
2024-03-01,PROD_4,DC_0,186,187,4,34.73082160094109,98.0
2024-03-01,PROD_4,DC_1,502,133,9,95.64639269306312,80.0
2024-03-01,PROD_4,DC_2,305,116,3,54.50162837967616,73.0
2024-03-01,PROD_5,DC_0,399,90,1,64.18399844690902,75.0
2024-03-01,PROD_5,DC_1,495,126,3,38.72440898190173,70.0
2024-03-01,PROD_5,DC_2,779,97,6,73.99633203169756,91.0
2024-03-01,PROD_6,DC_0,725,127,8,44.425440332718544,70.0
2024-03-01,PROD_6,DC_1,758,55,6,23.492901715178164,72.0
2024-03-01,PROD_6,DC_2,781,87,8,67.2983986801143,78.0
2024-03-01,PROD_7,DC_0,223,142,4,30.215157001658252,71.0
2024-03-01,PROD_7,DC_1,890,142,9,58.486358797591556,79.0
2024-03-01,PROD_7,DC_2,695,184,8,95.11572168389846,70.0
2024-03-01,PROD_8,DC_0,135,154,5,23.163807004767705,97.0
2024-03-01,PROD_8,DC_1,717,169,5,34.240830967752835,83.0
2024-03-01,PROD_8,DC_2,150,62,8,23.352914986515966,93.0
2024-03-01,PROD_9,DC_0,614,165,6,33.34839208481077,99.0
2024-03-01,PROD_9,DC_1,619,132,2,33.23776443960651,75.0
2024-03-01,PROD_9,DC_2,897,65,8,36.475375042731926,71.0
2024-03-02,PROD_0,DC_0,959,142,1,38.02153795384595,82.0
2024-03-02,PROD_0,DC_1,968,156,2,44.95448839094805,75.0
2024-03-02,PROD_0,DC_2,595,149,3,18.484775531697377,88.0
2024-03-02,PROD_1,DC_0,333,167,7,37.93167216274489,84.0
2024-03-02,PROD_1,DC_1,475,134,9,51.55439481100508,96.0
2024-03-02,PROD_1,DC_2,739,168,8,30.907076451413594,90.0
2024-03-02,PROD_2,DC_0,986,59,5,56.49694632221954,87.0
2024-03-02,PROD_2,DC_1,990,141,9,13.207306845385107,76.0
2024-03-02,PROD_2,DC_2,119,184,5,27.210038229722514,93.0
2024-03-02,PROD_3,DC_0,188,150,1,45.30456995767975,81.0
2024-03-02,PROD_3,DC_1,230,55,1,93.55215457951763,95.0
2024-03-02,PROD_3,DC_2,569,66,7,15.771720152166218,86.0
2024-03-02,PROD_4,DC_0,573,132,7,50.185633715681654,99.0
2024-03-02,PROD_4,DC_1,566,172,1,30.794448948441687,93.0
2024-03-02,PROD_4,DC_2,760,113,1,90.83873716075126,72.0
2024-03-02,PROD_5,DC_0,593,119,8,55.85723523167534,79.0
2024-03-02,PROD_5,DC_1,593,95,5,15.996776615686732,98.0
2024-03-02,PROD_5,DC_2,465,97,3,69.1572954833494,86.0
2024-03-02,PROD_6,DC_0,762,114,5,54.08570421970582,79.0
2024-03-02,PROD_6,DC_1,675,65,6,53.15330452935105,82.0
2024-03-02,PROD_6,DC_2,559,172,4,55.33494863039488,86.0
2024-03-02,PROD_7,DC_0,244,157,6,26.442635940394766,89.0
2024-03-02,PROD_7,DC_1,582,149,8,86.90506730170799,94.0
2024-03-02,PROD_7,DC_2,218,116,1,46.50117208659791,96.0
2024-03-02,PROD_8,DC_0,793,153,3,62.61945328196045,97.0
2024-03-02,PROD_8,DC_1,164,135,3,20.454976298263077,86.0
2024-03-02,PROD_8,DC_2,570,77,4,63.510588563256285,86.0
2024-03-02,PROD_9,DC_0,756,89,1,11.250049028836806,83.0
2024-03-02,PROD_9,DC_1,478,191,8,56.99374494424229,78.0
2024-03-02,PROD_9,DC_2,268,110,3,52.42071256104537,92.0
2024-03-03,PROD_0,DC_0,828,127,5,94.5436071792312,82.0
2024-03-03,PROD_0,DC_1,290,95,7,40.282236555954526,87.0
2024-03-03,PROD_0,DC_2,390,62,3,91.69756353363903,87.0
2024-03-03,PROD_1,DC_0,828,91,4,57.50648399564031,99.0
2024-03-03,PROD_1,DC_1,217,86,5,17.317406468165757,96.0
2024-03-03,PROD_1,DC_2,296,128,4,69.28951388049035,75.0
2024-03-03,PROD_2,DC_0,564,111,9,85.4624306265423,97.0
2024-03-03,PROD_2,DC_1,651,114,9,47.981315761931235,88.0
2024-03-03,PROD_2,DC_2,628,149,9,51.76296061300468,74.0
2024-03-03,PROD_3,DC_0,608,157,8,56.76083299765195,76.0
2024-03-03,PROD_3,DC_1,859,130,8,43.967436480823395,98.0
2024-03-03,PROD_3,DC_2,688,84,8,16.93871711675181,70.0
2024-03-03,PROD_4,DC_0,841,116,2,43.48237622693808,83.0
2024-03-03,PROD_4,DC_1,812,158,2,33.60353017160455,94.0
2024-03-03,PROD_4,DC_2,291,125,9,34.98287371636356,83.0
2024-03-03,PROD_5,DC_0,660,90,9,48.4959025790117,92.0
2024-03-03,PROD_5,DC_1,733,158,3,49.37000941475971,95.0
2024-03-03,PROD_5,DC_2,279,145,1,35.10841102079975,87.0
2024-03-03,PROD_6,DC_0,833,82,5,86.92467481186317,71.0
2024-03-03,PROD_6,DC_1,713,195,5,74.5502107225589,74.0
2024-03-03,PROD_6,DC_2,805,141,6,86.81502897950853,80.0
2024-03-03,PROD_7,DC_0,723,105,5,51.904726641293685,97.0
