date,product_id,dc_id,inventory,demand,lead_time,cost,supplier_performance
2024-03-18,PROD_0,DC_2,782,152,3,59.12676090191276,89.0
2024-03-18,PROD_1,DC_0,190,151,5,40.21355975760013,90.0
2024-03-18,PROD_1,DC_1,510,158,5,12.26817364874928,86.0
2024-03-18,PROD_1,DC_2,684,93,6,94.27116016002965,80.0
2024-03-18,PROD_2,DC_0,518,134,6,61.636154376420556,72.0
2024-03-18,PROD_2,DC_1,251,65,8,91.63280055620602,96.0
2024-03-18,PROD_2,DC_2,635,176,3,52.01580788182101,71.0
2024-03-18,PROD_3,DC_0,210,161,3,41.63256905629062,81.0
2024-03-18,PROD_3,DC_1,690,77,3,84.54376436555248,95.0
2024-03-18,PROD_3,DC_2,202,182,2,64.03726075237489,86.0
2024-03-18,PROD_4,DC_0,642,100,5,25.607211214426258,97.0
2024-03-18,PROD_4,DC_1,673,141,7,12.297955175433628,96.0
2024-03-18,PROD_4,DC_2,516,180,2,32.65264422682216,89.0
2024-03-18,PROD_5,DC_0,442,127,5,98.13693855668218,95.0
2024-03-18,PROD_5,DC_1,637,75,8,40.23204033144927,85.0
2024-03-18,PROD_5,DC_2,648,173,4,60.65369370354507,72.0
2024-03-18,PROD_6,DC_0,346,73,2,34.462999606950746,97.0
2024-03-18,PROD_6,DC_1,615,78,3,17.234652678361016,72.0
2024-03-18,PROD_6,DC_2,222,90,5,27.487216329711508,82.0
2024-03-18,PROD_7,DC_0,677,103,8,54.413008000438445,79.0
2024-03-18,PROD_7,DC_1,620,129,9,45.62634586254869,89.0
2024-03-18,PROD_7,DC_2,454,109,6,30.302351038747798,80.0
2024-03-18,PROD_8,DC_0,832,108,3,16.28430827823391,95.0
2024-03-18,PROD_8,DC_1,855,170,4,51.41469529478808,89.0
2024-03-18,PROD_8,DC_2,353,55,2,87.7253516529884,92.0
2024-03-18,PROD_9,DC_0,393,72,4,82.31159439172423,98.0
2024-03-18,PROD_9,DC_1,817,90,6,23.562306954399947,81.0
2024-03-18,PROD_9,DC_2,756,132,4,89.7186212298084,82.0
2024-03-19,PROD_0,DC_0,633,76,1,91.09774545997527,85.0
2024-03-19,PROD_0,DC_1,254,153,9,22.55656826563431,84.0
2024-03-19,PROD_0,DC_2,282,182,6,94.46131995676501,72.0
2024-03-19,PROD_1,DC_0,977,85,7,81.0949330503877,83.0
2024-03-19,PROD_1,DC_1,522,140,3,22.085987783046605,70.0
2024-03-19,PROD_1,DC_2,580,137,7,89.4532196380436,82.0
2024-03-19,PROD_2,DC_0,917,114,9,32.986973289708686,71.0
2024-03-19,PROD_2,DC_1,840,96,2,72.82428930772919,91.0
2024-03-19,PROD_2,DC_2,989,170,2,47.39831869005974,70.0
2024-03-19,PROD_3,DC_0,128,176,5,55.38021618723846,82.0
2024-03-19,PROD_3,DC_1,651,185,3,93.0783025948567,93.0
2024-03-19,PROD_3,DC_2,749,86,6,95.6581744104352,94.0
2024-03-19,PROD_4,DC_0,928,154,7,62.81322141079593,92.0
2024-03-19,PROD_4,DC_1,512,148,7,47.46171984633284,93.0
2024-03-19,PROD_4,DC_2,492,166,4,93.62874353756351,82.0
2024-03-19,PROD_5,DC_0,487,184,6,35.40691989060591,86.0
2024-03-19,PROD_5,DC_1,815,69,1,89.4560594896059,94.0
2024-03-19,PROD_5,DC_2,269,194,7,56.56326604415662,90.0
2024-03-19,PROD_6,DC_0,857,167,7,11.213173203161636,95.0
2024-03-19,PROD_6,DC_1,705,183,2,29.777210856892864,77.0
2024-03-19,PROD_6,DC_2,105,71,6,97.59729325256842,78.0
2024-03-19,PROD_7,DC_0,512,89,7,43.96079463288678,84.0
2024-03-19,PROD_7,DC_1,202,112,5,45.68020728277303,80.0
2024-03-19,PROD_7,DC_2,852,93,8,85.36357863318469,88.0
2024-03-19,PROD_8,DC_0,685,107,7,47.91876455289939,88.0
2024-03-19,PROD_8,DC_1,341,103,8,64.63737798648526,99.0
2024-03-19,PROD_8,DC_2,511,161,6,36.539302329626715,85.0
2024-03-19,PROD_9,DC_0,508,170,3,18.958588974549606,99.0
2024-03-19,PROD_9,DC_1,803,85,4,42.685873726643365,84.0
2024-03-19,PROD_9,DC_2,183,185,8,58.800661180696814,96.0
2024-03-20,PROD_0,DC_0,465,174,4,43.777550760135874,82.0
2024-03-20,PROD_0,DC_1,204,66,6,45.52301583603031,79.0
2024-03-20,PROD_0,DC_2,445,166,9,18.8578324858835,86.0
2024-03-20,PROD_1,DC_0,567,91,6,72.64046152507392,86.0
2024-03-20,PROD_1,DC_1,751,50,1,49.79136324594562,76.0
2024-03-20,PROD_1,DC_2,945,176,7,15.429638414215647,96.0
2024-03-20,PROD_2,DC_0,838,120,7,52.22162496365789,83.0
2024-03-20,PROD_2,DC_1,971,66,3,55.07790269688609,73.0
2024-03-20,PROD_2,DC_2,652,139,7,78.55275916199562,78.0
2024-03-20,PROD_3,DC_0,952,166,5,32.20908631208107,78.0
2024-03-20,PROD_3,DC_1,556,146,3,66.53854605112181,98.0
2024-03-20,PROD_3,DC_2,768,85,4,52.80693154885673,96.0
2024-03-20,PROD_4,DC_0,472,165,9,15.550135428606357,84.0
2024-03-20,PROD_4,DC_1,223,140,9,95.32737648866471,71.0
2024-03-20,PROD_4,DC_2,421,184,1,10.928604987308754,91.0
2024-03-20,PROD_5,DC_0,659,147,6,38.60050779439487,90.0
2024-03-20,PROD_5,DC_1,495,96,5,17.788100382968608,95.0
2024-03-20,PROD_5,DC_2,758,98,8,27.079123302848878,70.0
2024-03-20,PROD_6,DC_0,488,75,7,87.62379458451592,72.0
2024-03-20,PROD_6,DC_1,992,71,4,37.19285558435827,81.0
2024-03-20,PROD_6,DC_2,530,175,6,92.66498600126188,75.0
2024-03-20,PROD_7,DC_0,582,75,1,58.91181735760092,77.0
2024-03-20,PROD_7,DC_1,489,103,9,92.6281659715705,82.0
2024-03-20,PROD_7,DC_2,945,149,1,58.83767893978537,77.0
2024-03-20,PROD_8,DC_0,426,70,1,93.13069796017864,91.0
2024-03-20,PROD_8,DC_1,894,130,1,59.169944657242795,90.0
2024-03-20,PROD_8,DC_2,649,176,6,74.79954481495965,74.0
2024-03-20,PROD_9,DC_0,613,94,8,29.226273988068147,75.0
2024-03-20,PROD_9,DC_1,352,161,1,49.48997615910773,95.0
2024-03-20,PROD_9,DC_2,244,190,4,14.100662173961975,93.0
2024-03-21,PROD_0,DC_0,519,60,6,41.11915568055649,90.0
2024-03-21,PROD_0,DC_1,200,69,8,33.83610126974102,81.0
2024-03-21,PROD_0,DC_2,725,171,7,45.93655691204148,94.0
2024-03-21,PROD_1,DC_0,274,93,5,30.659712112681483,90.0
2024-03-21,PROD_1,DC_1,290,71,6,29.755581293079505,92.0
2024-03-21,PROD_1,DC_2,560,88,8,13.805258119532725,90.0
2024-03-21,PROD_2,DC_0,287,167,5,90.19011098563777,84.0
2024-03-21,PROD_2,DC_1,806,190,7,12.595826796212059,88.0
2024-03-21,PROD_2,DC_2,987,56,4,15.392588971334696,83.0
2024-03-21,PROD_3,DC_0,315,67,1,87.15876717040095,73.0
2024-03-21,PROD_3,DC_1,130,82,8,38.44907856825945,87.0
2024-03-21,PROD_3,DC_2,530,55,5,38.18424529767049,89.0
2024-03-21,PROD_4,DC_0,388,77,7,53.13781424526324,81.0
2024-03-21,PROD_4,DC_1,727,199,3,91.78666762671067,92.0
2024-03-21,PROD_4,DC_2,334,181,4,82.42292927190607,83.0
2024-03-21,PROD_5,DC_0,782,133,1,42.85099440371736,97.0
2024-03-21,PROD_5,DC_1,348,91,2,61.89378230765653,97.0
2024-03-21,PROD_5,DC_2,424,150,3,43.47271625646434,89.0
2024-03-21,PROD_6,DC_0,780,91,2,32.51722789359684,96.0
2024-03-21,PROD_6,DC_1,548,61,8,90.24642805494877,76.0
2024-03-21,PROD_6,DC_2,313,146,9,56.72202685304786,83.0
2024-03-21,PROD_7,DC_0,643,126,7,17.193525853741512,94.0
2024-03-21,PROD_7,DC_1,505,185,9,84.92627183812552,85.0
2024-03-21,PROD_7,DC_2,939,157,7,76.43555388481224,98.0
2024-03-21,PROD_8,DC_0,103,163,6,43.646539784604485,73.0
2024-03-21,PROD_8,DC_1,721,148,7,56.18493818403093,96.0
2024-03-21,PROD_8,DC_2,503,126,8,75.37119060334317,71.0
2024-03-21,PROD_9,DC_0,959,108,2,65.26445270729252,79.0
2024-03-21,PROD_9,DC_1,471,96,1,84.64171888843174,92.0
2024-03-21,PROD_9,DC_2,430,85,7,44.83976834345049,79.0
2024-03-22,PROD_0,DC_0,670,160,5,66.93781436409569,88.0
2024-03-22,PROD_0,DC_1,669,154,9,66.59039493760362,76.0
2024-03-22,PROD_0,DC_2,218,76,3,31.851698110438303,78.0
2024-03-22,PROD_1,DC_0,912,114,7,57.370906855152484,76.0
2024-03-22,PROD_1,DC_1,943,83,3,18.794244765365303,84.0
2024-03-22,PROD_1,DC_2,245,57,7,18.137599594805476,71.0
2024-03-22,PROD_2,DC_0,750,124,3,83.0747298494983,78.0
2024-03-22,PROD_2,DC_1,969,118,1,76.18626912252009,78.0
2024-03-22,PROD_2,DC_2,470,144,1,15.410766373738731,84.0
2024-03-22,PROD_3,DC_0,979,198,2,25.54934852344733,86.0
2024-03-22,PROD_3,DC_1,314,87,6,68.9423451882637,92.0
2024-03-22,PROD_3,DC_2,103,122,8,62.499807663539336,98.0
2024-03-22,PROD_4,DC_0,585,93,6,10.966149626084785,78.0
2024-03-22,PROD_4,DC_1,553,150,8,64.0227127518892,90.0
2024-03-22,PROD_4,DC_2,206,83,3,28.739255445950363,87.0
2024-03-22,PROD_5,DC_0,898,129,9,57.367229730943265,83.0
2024-03-22,PROD_5,DC_1,648,90,7,57.07002130013654,76.0
2024-03-22,PROD_5,DC_2,143,122,1,34.75130776160181,92.0
2024-03-22,PROD_6,DC_0,566,170,8,88.57353183700036,85.0
2024-03-22,PROD_6,DC_1,251,141,1,46.79905985273047,73.0
2024-03-22,PROD_6,DC_2,753,56,3,56.03784770245544,76.0
2024-03-22,PROD_7,DC_0,350,135,7,59.89021476616357,95.0
2024-03-22,PROD_7,DC_1,599,68,2,33.69178685294587,84.0
2024-03-22,PROD_7,DC_2,202,175,8,30.816949315589316,77.0
2024-03-22,PROD_8,DC_0,368,122,9,34.955001497177605,87.0
2024-03-22,PROD_8,DC_1,446,53,9,86.05847164999875,91.0
2024-03-22,PROD_8,DC_2,321,63,5,53.8746725942008,75.0
2024-03-22,PROD_9,DC_0,768,99,8,65.14688654748923,98.0
2024-03-22,PROD_9,DC_1,469,74,8,11.968785877110061,78.0
2024-03-22,PROD_9,DC_2,288,56,2,48.037991889744355,79.0
2024-03-23,PROD_0,DC_0,446,145,8,54.6521034845791,73.0
2024-03-23,PROD_0,DC_1,435,90,7,23.62287882504177,89.0
2024-03-23,PROD_0,DC_2,176,119,5,12.546175743267641,98.0
2024-03-23,PROD_1,DC_0,824,192,7,71.91690269343579,82.0
2024-03-23,PROD_1,DC_1,371,183,9,15.183749354071146,70.0
2024-03-23,PROD_1,DC_2,919,168,8,42.75797574473077,71.0
2024-03-23,PROD_2,DC_0,113,85,6,26.314956374550235,83.0
2024-03-23,PROD_2,DC_1,225,99,8,60.42902348332069,81.0
2024-03-23,PROD_2,DC_2,131,71,1,26.629042480674165,88.0
2024-03-23,PROD_3,DC_0,254,66,2,81.55370195560153,84.0
2024-03-23,PROD_3,DC_1,606,78,4,72.84645449797003,86.0
2024-03-23,PROD_3,DC_2,511,198,6,68.58181419492549,79.0
2024-03-23,PROD_4,DC_0,120,69,6,20.052946252737513,79.0
2024-03-23,PROD_4,DC_1,251,107,1,54.43479556172874,98.0
2024-03-23,PROD_4,DC_2,657,139,5,66.58596896252897,86.0
2024-03-23,PROD_5,DC_0,712,83,1,44.33959336326273,95.0
2024-03-23,PROD_5,DC_1,822,169,6,47.952269540495934,79.0
2024-03-23,PROD_5,DC_2,776,118,6,57.86068669099728,75.0
2024-03-23,PROD_6,DC_0,168,193,4,39.522742134671354,76.0
2024-03-23,PROD_6,DC_1,179,61,1,40.627021448639,79.0
2024-03-23,PROD_6,DC_2,936,85,1,10.311704088197144,92.0
2024-03-23,PROD_7,DC_0,587,91,7,37.106462299800114,78.0
2024-03-23,PROD_7,DC_1,762,168,8,70.46748167356685,85.0
2024-03-23,PROD_7,DC_2,342,137,4,11.612446127053918,95.0
2024-03-23,PROD_8,DC_0,808,190,2,80.36244538097152,83.0
2024-03-23,PROD_8,DC_1,875,94,3,57.58600447059358,93.0
2024-03-23,PROD_8,DC_2,500,148,9,98.6315778211355,97.0
2024-03-23,PROD_9,DC_0,370,50,3,55.55360790847571,74.0
2024-03-23,PROD_9,DC_1,904,113,7,28.980820570390836,83.0
2024-03-23,PROD_9,DC_2,346,101,2,18.76666636501824,87.0
2024-03-24,PROD_0,DC_0,598,120,1,77.10574610274867,78.0
2024-03-24,PROD_0,DC_1,293,82,6,35.489859001694015,95.0
2024-03-24,PROD_0,DC_2,743,78,4,76.27288164011472,84.0
2024-03-24,PROD_1,DC_0,225,71,1,13.11649505425514,82.0
2024-03-24,PROD_1,DC_1,303,173,7,35.085157655089716,72.0
2024-03-24,PROD_1,DC_2,916,135,8,61.835340001979404,73.0
2024-03-24,PROD_2,DC_0,307,84,1,82.88167322312925,95.0
2024-03-24,PROD_2,DC_1,750,87,6,93.01837382735503,79.0
2024-03-24,PROD_2,DC_2,479,163,3,33.808251163289285,72.0
2024-03-24,PROD_3,DC_0,871,60,1,26.402297805343935,83.0
2024-03-24,PROD_3,DC_1,766,97,3,41.20778326006787,82.0
2024-03-24,PROD_3,DC_2,845,192,9,88.8829972387606,98.0
2024-03-24,PROD_4,DC_0,274,158,8,28.86131058111248,97.0
2024-03-24,PROD_4,DC_1,738,111,5,93.06806792170575,74.0
2024-03-24,PROD_4,DC_2,428,74,4,48.97975114663527,74.0
2024-03-24,PROD_5,DC_0,848,53,7,39.751413935413666,98.0
2024-03-24,PROD_5,DC_1,310,67,1,54.67508716448177,97.0
2024-03-24,PROD_5,DC_2,971,109,9,36.55172334429645,93.0
2024-03-24,PROD_6,DC_0,270,165,3,98.02728706336256,96.0
2024-03-24,PROD_6,DC_1,327,93,1,13.584148401653744,87.0
2024-03-24,PROD_6,DC_2,438,51,4,90.1798277895265,86.0
2024-03-24,PROD_7,DC_0,222,176,6,30.825684919221096,97.0
2024-03-24,PROD_7,DC_1,754,83,7,39.96152557253605,83.0
2024-03-24,PROD_7,DC_2,463,58,5,49.21976049167733,85.0
2024-03-24,PROD_8,DC_0,810,183,3,84.06686221955407,70.0
2024-03-24,PROD_8,DC_1,544,125,5,66.25865046353931,79.0
2024-03-24,PROD_8,DC_2,253,53,1,43.07298887986075,94.0
2024-03-24,PROD_9,DC_0,739,163,2,47.69018447947709,91.0
2024-03-24,PROD_9,DC_1,917,173,1,41.582136442542875,87.0
2024-03-24,PROD_9,DC_2,704,144,1,75.14098030212573,88.0
2024-03-25,PROD_0,DC_0,960,92,9,91.42980020525582,98.0
2024-03-25,PROD_0,DC_1,439,148,5,61.69939401397428,75.0
2024-03-25,PROD_0,DC_2,966,111,7,83.65314171806186,94.0
2024-03-25,PROD_1,DC_0,298,60,2,49.51105786206333,94.0
2024-03-25,PROD_1,DC_1,759,183,6,79.34481749984869,79.0
2024-03-25,PROD_1,DC_2,645,196,1,34.340998306913875,76.0
2024-03-25,PROD_2,DC_0,267,124,2,50.14565990824951,92.0
2024-03-25,PROD_2,DC_1,138,136,3,13.675641831365041,95.0
2024-03-25,PROD_2,DC_2,685,148,7,15.563711589726916,76.0
2024-03-25,PROD_3,DC_0,788,58,3,78.6613121675019,72.0
2024-03-25,PROD_3,DC_1,408,120,3,88.36361345434472,76.0
2024-03-25,PROD_3,DC_2,908,58,3,35.73560574477236,73.0
2024-03-25,PROD_4,DC_0,699,158,4,70.17189633784767,75.0
2024-03-25,PROD_4,DC_1,205,141,2,66.70970085710388,95.0
2024-03-25,PROD_4,DC_2,439,94,8,11.475844170496126,71.0
2024-03-25,PROD_5,DC_0,987,60,5,19.836144810941235,90.0
2024-03-25,PROD_5,DC_1,638,189,2,35.1458120752201,86.0
2024-03-25,PROD_5,DC_2,377,122,8,39.40505545992568,83.0
2024-03-25,PROD_6,DC_0,599,61,2,21.932551810947427,88.0
2024-03-25,PROD_6,DC_1,920,133,7,78.8108056422043,99.0
2024-03-25,PROD_6,DC_2,271,171,3,87.73708644753762,84.0
2024-03-25,PROD_7,DC_0,224,92,3,12.09177965517467,98.0
2024-03-25,PROD_7,DC_1,826,87,2,10.381626671268165,73.0
2024-03-25,PROD_7,DC_2,383,96,6,24.13026519404087,92.0
2024-03-25,PROD_8,DC_0,884,176,5,44.867871932575284,95.0
2024-03-25,PROD_8,DC_1,520,195,7,73.85956397723945,83.0
2024-03-25,PROD_8,DC_2,880,181,9,79.63582035695295,77.0
2024-03-25,PROD_9,DC_0,778,132,4,53.873313875073,99.0
2024-03-25,PROD_9,DC_1,804,136,4,60.775853929002054,88.0
2024-03-25,PROD_9,DC_2,963,172,4,76.14461683554201,81.0
2024-03-26,PROD_0,DC_0,714,60,2,68.05324247194916,78.0
2024-03-26,PROD_0,DC_1,268,88,5,37.41506510283385,71.0
2024-03-26,PROD_0,DC_2,826,109,7,84.78830727726857,84.0
2024-03-26,PROD_1,DC_0,129,137,8,12.586627910971643,77.0
2024-03-26,PROD_1,DC_1,608,171,7,10.43442477553705,89.0
2024-03-26,PROD_1,DC_2,624,78,1,39.71477352909994,80.0
2024-03-26,PROD_2,DC_0,480,129,2,72.47993853974711,82.0
2024-03-26,PROD_2,DC_1,781,193,6,61.05029049583921,75.0
2024-03-26,PROD_2,DC_2,135,51,9,82.46931954870828,71.0
2024-03-26,PROD_3,DC_0,767,88,5,30.30378015023451,75.0
2024-03-26,PROD_3,DC_1,954,53,7,31.34267211589359,84.0
2024-03-26,PROD_3,DC_2,893,96,4,45.20642339729646,78.0
2024-03-26,PROD_4,DC_0,279,52,9,27.573999368848792,99.0
2024-03-26,PROD_4,DC_1,273,64,7,22.229432770704832,93.0
2024-03-26,PROD_4,DC_2,235,136,6,17.719906725841028,77.0
2024-03-26,PROD_5,DC_0,361,65,8,94.58200610127481,74.0
2024-03-26,PROD_5,DC_1,588,110,6,46.68200751561713,96.0
2024-03-26,PROD_5,DC_2,235,86,7,46.227688785869944,74.0
2024-03-26,PROD_6,DC_0,633,129,7,10.209989515622981,79.0
2024-03-26,PROD_6,DC_1,404,179,8,44.631855256529974,84.0
2024-03-26,PROD_6,DC_2,676,135,5,99.4621036438323,94.0
2024-03-26,PROD_7,DC_0,595,109,8,80.36417042653721,80.0
2024-03-26,PROD_7,DC_1,747,116,2,27.366540774463648,70.0
2024-03-26,PROD_7,DC_2,383,140,5,59.599892936301934,73.0
2024-03-26,PROD_8,DC_0,294,103,7,37.65776978563505,95.0
2024-03-26,PROD_8,DC_1,380,170,3,75.05821127658764,70.0
2024-03-26,PROD_8,DC_2,316,147,9,35.11386657903627,73.0
2024-03-26,PROD_9,DC_0,354,123,7,54.95383113484137,83.0
2024-03-26,PROD_9,DC_1,955,148,9,33.6528648423033,85.0
2024-03-26,PROD_9,DC_2,344,138,7,72.92627285612177,81.0
2024-03-27,PROD_0,DC_0,543,131,2,78.36003939295715,96.0
2024-03-27,PROD_0,DC_1,895,194,8,70.54543670287677,88.0
2024-03-27,PROD_0,DC_2,824,85,3,72.27584668902568,91.0
2024-03-27,PROD_1,DC_0,395,61,5,29.730257672951144,74.0
2024-03-27,PROD_1,DC_1,844,100,3,61.9617771583458,88.0
2024-03-27,PROD_1,DC_2,703,167,9,89.18889660672819,80.0
2024-03-27,PROD_2,DC_0,862,68,9,72.2800693332335,93.0
2024-03-27,PROD_2,DC_1,828,162,4,78.94838888903585,86.0
2024-03-27,PROD_2,DC_2,935,143,5,51.96127267293016,72.0
2024-03-27,PROD_3,DC_0,486,180,6,80.74534617536541,70.0
2024-03-27,PROD_3,DC_1,746,109,9,25.135109034498633,79.0
2024-03-27,PROD_3,DC_2,345,154,8,31.734576326266488,94.0
2024-03-27,PROD_4,DC_0,255,157,7,76.25788327098758,77.0
2024-03-27,PROD_4,DC_1,117,156,1,21.237625998094146,80.0
2024-03-27,PROD_4,DC_2,526,53,2,37.78602409622418,76.0
2024-03-27,PROD_5,DC_0,529,174,6,14.807054725606054,82.0
2024-03-27,PROD_5,DC_1,809,108,1,89.72620771265112,84.0
2024-03-27,PROD_5,DC_2,196,104,9,35.283527440283734,81.0
2024-03-27,PROD_6,DC_0,832,92,9,82.86014734911447,92.0
2024-03-27,PROD_6,DC_1,218,103,2,77.30292570049127,76.0
2024-03-27,PROD_6,DC_2,608,170,8,64.57494188283266,82.0
2024-03-27,PROD_7,DC_0,660,113,9,65.70219801730306,71.0
2024-03-27,PROD_7,DC_1,864,192,6,50.034323313685135,85.0
2024-03-27,PROD_7,DC_2,139,176,8,33.539198423544235,94.0
2024-03-27,PROD_8,DC_0,415,89,5,18.387851746145664,89.0
2024-03-27,PROD_8,DC_1,338,166,6,55.54396392297596,92.0
2024-03-27,PROD_8,DC_2,224,115,8,80.71580088807048,97.0
2024-03-27,PROD_9,DC_0,773,134,8,17.333626879587896,94.0
2024-03-27,PROD_9,DC_1,760,65,9,12.861734601978535,71.0
2024-03-27,PROD_9,DC_2,950,71,2,90.91770170848935,70.0
2024-03-28,PROD_0,DC_0,207,170,2,49.77967501759703,79.0
2024-03-28,PROD_0,DC_1,797,74,1,67.95070313079478,85.0
2024-03-28,PROD_0,DC_2,218,148,6,96.76738635957277,74.0
2024-03-28,PROD_1,DC_0,595,152,8,66.82280104825685,78.0
2024-03-28,PROD_1,DC_1,860,176,2,88.23083198022218,86.0
2024-03-28,PROD_1,DC_2,688,85,3,65.06279627258809,91.0
2024-03-28,PROD_2,DC_0,496,154,8,38.593979153332725,75.0
2024-03-28,PROD_2,DC_1,745,80,5,91.59652452258945,81.0
2024-03-28,PROD_2,DC_2,232,56,4,74.10896573079785,82.0
2024-03-28,PROD_3,DC_0,535,176,9,73.8226809382995,71.0
2024-03-28,PROD_3,DC_1,522,106,2,76.51839556374993,83.0
2024-03-28,PROD_3,DC_2,976,92,2,45.655300263427634,98.0
2024-03-28,PROD_4,DC_0,529,123,2,21.919304583591213,93.0
2024-03-28,PROD_4,DC_1,119,132,2,32.02400501383036,89.0
2024-03-28,PROD_4,DC_2,954,76,3,53.81971342508904,91.0
2024-03-28,PROD_5,DC_0,301,186,9,79.52320778872611,79.0
2024-03-28,PROD_5,DC_1,489,53,5,76.58758932565512,95.0
2024-03-28,PROD_5,DC_2,792,184,3,89.21705237474133,77.0
2024-03-28,PROD_6,DC_0,253,145,7,65.42891617420777,75.0
2024-03-28,PROD_6,DC_1,290,72,3,19.687149324335067,96.0
2024-03-28,PROD_6,DC_2,206,50,3,87.27190603636343,71.0
2024-03-28,PROD_7,DC_0,371,103,2,18.90386466386252,77.0
2024-03-28,PROD_7,DC_1,959,99,9,60.73742647238316,82.0
2024-03-28,PROD_7,DC_2,752,96,6,10.361997690054768,88.0
2024-03-28,PROD_8,DC_0,170,186,8,73.6429329898564,70.0
2024-03-28,PROD_8,DC_1,659,191,4,32.394659721437044,84.0
2024-03-28,PROD_8,DC_2,946,58,5,20.498764600577253,83.0
2024-03-28,PROD_9,DC_0,762,71,5,44.22149131628552,83.0
2024-03-28,PROD_9,DC_1,882,166,1,18.691341084111045,72.0
2024-03-28,PROD_9,DC_2,298,91,5,43.09932645034351,86.0
2024-03-29,PROD_0,DC_0,558,140,6,13.179473771688034,93.0
2024-03-29,PROD_0,DC_1,356,162,8,19.21849474004109,99.0
2024-03-29,PROD_0,DC_2,233,159,9,33.69759475935757,74.0
2024-03-29,PROD_1,DC_0,890,51,9,58.40157314858608,74.0
2024-03-29,PROD_1,DC_1,492,124,3,31.58927354203379,81.0
2024-03-29,PROD_1,DC_2,128,77,6,29.225635734314867,76.0
2024-03-29,PROD_2,DC_0,590,69,6,66.95676906950844,99.0
2024-03-29,PROD_2,DC_1,293,148,7,81.8528002648694,72.0
2024-03-29,PROD_2,DC_2,467,76,3,54.56853085356883,98.0
2024-03-29,PROD_3,DC_0,283,125,6,56.19008642800305,83.0
2024-03-29,PROD_3,DC_1,525,105,1,68.18040621469217,85.0
2024-03-29,PROD_3,DC_2,232,113,2,93.61604236319819,93.0
2024-03-29,PROD_4,DC_0,507,115,3,34.62466030337505,71.0
2024-03-29,PROD_4,DC_1,374,77,7,21.38841407149343,88.0
2024-03-29,PROD_4,DC_2,150,73,2,46.158114119220954,72.0
2024-03-29,PROD_5,DC_0,920,117,1,94.25186026831066,70.0
2024-03-29,PROD_5,DC_1,614,158,3,67.97710532118516,93.0
2024-03-29,PROD_5,DC_2,279,127,7,90.8936599954964,94.0
2024-03-29,PROD_6,DC_0,741,186,5,59.87293690368464,99.0
2024-03-29,PROD_6,DC_1,213,66,5,62.46968803410467,98.0
2024-03-29,PROD_6,DC_2,820,107,1,30.4614774552481,98.0
2024-03-29,PROD_7,DC_0,530,65,6,21.82135692036325,74.0
2024-03-29,PROD_7,DC_1,563,119,4,13.28097416781624,75.0
2024-03-29,PROD_7,DC_2,658,166,6,15.976025731432816,98.0
2024-03-29,PROD_8,DC_0,685,53,2,39.68811478899021,96.0
2024-03-29,PROD_8,DC_1,360,74,7,81.35038705720468,75.0
2024-03-29,PROD_8,DC_2,519,138,6,52.40937690967991,83.0
2024-03-29,PROD_9,DC_0,899,71,1,73.54604957240096,81.0
2024-03-29,PROD_9,DC_1,684,157,2,38.131849635349596,84.0
2024-03-29,PROD_9,DC_2,997,82,9,10.469319180486256,89.0
2024-03-30,PROD_0,DC_0,779,150,8,69.80967134956884,78.0
2024-03-30,PROD_0,DC_1,218,92,6,22.604456596263926,89.0
2024-03-30,PROD_0,DC_2,462,100,1,40.83911789388063,91.0
2024-03-30,PROD_1,DC_0,591,171,3,60.04270593352963,74.0
2024-03-30,PROD_1,DC_1,977,119,3,61.63864445055243,98.0
2024-03-30,PROD_1,DC_2,320,66,3,28.069981224356084,76.0
2024-03-30,PROD_2,DC_0,121,99,7,99.89194325565137,78.0
2024-03-30,PROD_2,DC_1,383,68,6,21.270182646862985,81.0
2024-03-30,PROD_2,DC_2,310,187,9,38.812073566560606,70.0
2024-03-30,PROD_3,DC_0,146,149,2,75.83270977642655,71.0
2024-03-30,PROD_3,DC_1,633,85,4,60.37407891504604,89.0
2024-03-30,PROD_3,DC_2,589,189,4,21.042061651348874,93.0
2024-03-30,PROD_4,DC_0,592,55,6,98.21204471454325,81.0
2024-03-30,PROD_4,DC_1,687,182,3,35.677765153253574,88.0
2024-03-30,PROD_4,DC_2,847,125,4,46.50686951239444,85.0
2024-03-30,PROD_5,DC_0,380,181,8,83.76722019112174,90.0
2024-03-30,PROD_5,DC_1,924,198,2,61.306019406432874,76.0
2024-03-30,PROD_5,DC_2,330,155,2,78.83944002546544,92.0
2024-03-30,PROD_6,DC_0,698,190,6,74.8325273685,77.0
2024-03-30,PROD_6,DC_1,517,78,7,39.81946781420325,91.0
2024-03-30,PROD_6,DC_2,773,109,1,65.93605014683382,71.0
2024-03-30,PROD_7,DC_0,706,100,5,66.10995621394606,98.0
2024-03-30,PROD_7,DC_1,934,146,6,32.72679359582254,94.0
2024-03-30,PROD_7,DC_2,833,113,1,58.55157986188769,73.0
2024-03-30,PROD_8,DC_0,760,127,9,47.32773469985338,80.0
2024-03-30,PROD_8,DC_1,630,108,2,97.25603630782727,90.0
2024-03-30,PROD_8,DC_2,769,152,8,95.73328969998487,99.0
2024-03-30,PROD_9,DC_0,571,197,4,51.51228784782617,95.0
2024-03-30,PROD_9,DC_1,790,196,8,21.811446640048974,87.0
2024-03-30,PROD_9,DC_2,993,193,8,52.31815983920646,74.0
